LOCAL ID,DIRECTION,MONTH,DOW,DATE,TIME,VOLUME
320000009,EB,3,4,3/13/24,10:00 PM,1315
320000009,EB,3,4,3/13/24,11:00 PM,925
320000009,EB,3,5,3/14/24,12:00 AM,516
320000009,EB,3,5,3/14/24,1:00 AM,392
320000009,EB,3,5,3/14/24,2:00 AM,371
320000009,EB,3,5,3/14/24,3:00 AM,428
320000009,EB,3,5,3/14/24,4:00 AM,697
320000009,EB,3,5,3/14/24,5:00 AM,1402
320000009,EB,3,5,3/14/24,6:00 AM,2896
320000009,EB,3,5,3/14/24,7:00 AM,3845
320000009,EB,3,5,3/14/24,8:00 AM,4264
320000009,EB,3,5,3/14/24,9:00 AM,3913
320000009,EB,3,5,3/14/24,10:00 AM,3714
320000009,EB,3,5,3/14/24,11:00 AM,3780
320000009,EB,3,5,3/14/24,12:00 PM,3827
320000009,EB,3,5,3/14/24,1:00 PM,3917
320000009,EB,3,5,3/14/24,2:00 PM,4397
320000009,EB,3,5,3/14/24,3:00 PM,4677
320000009,EB,3,5,3/14/24,4:00 PM,3625
320000009,EB,3,5,3/14/24,5:00 PM,4322
320000009,EB,3,5,3/14/24,6:00 PM,3938
320000009,EB,3,5,3/14/24,7:00 PM,3121
320000009,EB,3,5,3/14/24,8:00 PM,2544
320000009,EB,3,5,3/14/24,9:00 PM,1887
320000009,EB,3,5,3/14/24,10:00 PM,1451
320000009,EB,3,5,3/14/24,11:00 PM,1029
320000009,EB,3,6,3/15/24,12:00 AM,602
320000009,EB,3,6,3/15/24,1:00 AM,411
320000009,EB,3,6,3/15/24,2:00 AM,387
320000009,EB,3,6,3/15/24,3:00 AM,520
320000009,EB,3,6,3/15/24,4:00 AM,810
320000009,EB,3,6,3/15/24,5:00 AM,1357
320000009,EB,3,6,3/15/24,6:00 AM,2768
320000009,EB,3,6,3/15/24,7:00 AM,3759
320000009,EB,3,6,3/15/24,8:00 AM,3848
320000009,EB,3,6,3/15/24,9:00 AM,3661
320000009,EB,3,6,3/15/24,10:00 AM,3597
320000009,EB,3,6,3/15/24,11:00 AM,3998
320000009,EB,3,6,3/15/24,12:00 PM,4304
320000009,EB,3,6,3/15/24,1:00 PM,4399
320000009,EB,3,6,3/15/24,2:00 PM,4574
320000009,EB,3,6,3/15/24,3:00 PM,4547
320000009,EB,3,6,3/15/24,4:00 PM,4599
320000009,EB,3,6,3/15/24,5:00 PM,4646
320000009,EB,3,6,3/15/24,6:00 PM,3985
320000009,EB,3,6,3/15/24,7:00 PM,3401
320000009,EB,3,6,3/15/24,8:00 PM,2697
320000009,EB,3,6,3/15/24,9:00 PM,2273
320000009,EB,3,6,3/15/24,10:00 PM,1762
320000009,EB,3,6,3/15/24,11:00 PM,1201
320000009,EB,3,7,3/16/24,12:00 AM,820
320000009,EB,3,7,3/16/24,1:00 AM,461
320000009,EB,3,7,3/16/24,2:00 AM,431
320000009,EB,3,7,3/16/24,3:00 AM,409
320000009,EB,3,7,3/16/24,4:00 AM,504
320000009,EB,3,7,3/16/24,5:00 AM,772
320000009,EB,3,7,3/16/24,6:00 AM,1236
320000009,EB,3,7,3/16/24,7:00 AM,1848
320000009,EB,3,7,3/16/24,8:00 AM,2546
320000009,EB,3,7,3/16/24,9:00 AM,3156
320000009,EB,3,7,3/16/24,10:00 AM,3477
320000009,EB,3,7,3/16/24,11:00 AM,4102
320000009,EB,3,7,3/16/24,12:00 PM,4409
320000009,EB,3,7,3/16/24,1:00 PM,4537
320000009,EB,3,7,3/16/24,2:00 PM,4688
320000009,EB,3,7,3/16/24,3:00 PM,4929
320000009,EB,3,7,3/16/24,4:00 PM,4825
320000009,EB,3,7,3/16/24,5:00 PM,4754
320000009,EB,3,7,3/16/24,6:00 PM,4252
320000009,EB,3,7,3/16/24,7:00 PM,3571
320000009,EB,3,7,3/16/24,8:00 PM,3023
320000009,EB,3,7,3/16/24,9:00 PM,2581
320000009,EB,3,7,3/16/24,10:00 PM,1907
320000009,EB,3,7,3/16/24,11:00 PM,1573
320000009,EB,3,1,3/17/24,12:00 AM,852
320000009,EB,3,1,3/17/24,1:00 AM,513
320000009,EB,3,1,3/17/24,2:00 AM,398
320000009,EB,3,1,3/17/24,3:00 AM,351
320000009,EB,3,1,3/17/24,4:00 AM,405
320000009,EB,3,1,3/17/24,5:00 AM,579
320000009,EB,3,1,3/17/24,6:00 AM,782
320000009,EB,3,1,3/17/24,7:00 AM,1139
320000009,EB,3,1,3/17/24,8:00 AM,1652
320000009,EB,3,1,3/17/24,9:00 AM,2340
320000009,EB,3,1,3/17/24,10:00 AM,3114
320000009,EB,3,1,3/17/24,11:00 AM,3563
320000009,EB,3,1,3/17/24,12:00 PM,4230
320000009,EB,3,1,3/17/24,1:00 PM,3880
320000009,EB,3,1,3/17/24,2:00 PM,4644
320000009,EB,3,1,3/17/24,3:00 PM,4850
320000009,EB,3,1,3/17/24,4:00 PM,4684
320000009,EB,3,1,3/17/24,5:00 PM,4453
320000009,EB,3,1,3/17/24,6:00 PM,4221
320000009,EB,3,1,3/17/24,7:00 PM,3399
320000009,EB,3,1,3/17/24,8:00 PM,2879
320000009,EB,3,1,3/17/24,9:00 PM,2189
320000009,EB,3,1,3/17/24,10:00 PM,1555
320000009,EB,3,1,3/17/24,11:00 PM,1157
320000009,EB,3,2,3/18/24,12:00 AM,707
320000009,EB,3,2,3/18/24,1:00 AM,411
320000009,EB,3,2,3/18/24,2:00 AM,335
320000009,EB,3,2,3/18/24,3:00 AM,456
320000009,EB,3,2,3/18/24,4:00 AM,741
320000009,EB,3,2,3/18/24,5:00 AM,1578
320000009,EB,3,2,3/18/24,6:00 AM,3125
320000009,EB,3,2,3/18/24,7:00 AM,4166
320000009,EB,3,2,3/18/24,8:00 AM,4259
320000009,EB,3,2,3/18/24,9:00 AM,3734
320000009,EB,3,2,3/18/24,10:00 AM,3531
320000009,EB,3,2,3/18/24,11:00 AM,3666
320000009,EB,3,2,3/18/24,12:00 PM,3797
320000009,EB,3,2,3/18/24,1:00 PM,3804
320000009,EB,3,2,3/18/24,2:00 PM,4040
320000009,EB,3,2,3/18/24,3:00 PM,4389
320000009,EB,3,2,3/18/24,4:00 PM,4369
320000009,EB,3,2,3/18/24,5:00 PM,4250
320000009,EB,3,2,3/18/24,6:00 PM,3662
320000009,EB,3,2,3/18/24,7:00 PM,2888
320000009,EB,3,2,3/18/24,8:00 PM,2150
320000009,EB,3,2,3/18/24,9:00 PM,1642
320000009,EB,3,2,3/18/24,10:00 PM,1042
320000009,EB,3,2,3/18/24,11:00 PM,778
320000009,EB,3,3,3/19/24,12:00 AM,511
320000009,EB,3,3,3/19/24,1:00 AM,310
320000009,EB,3,3,3/19/24,2:00 AM,303
320000009,EB,3,3,3/19/24,3:00 AM,386
320000009,EB,3,3,3/19/24,4:00 AM,634
320000009,EB,3,3,3/19/24,5:00 AM,1313
320000009,EB,3,3,3/19/24,6:00 AM,2704
320000009,EB,3,3,3/19/24,7:00 AM,3614
320000009,EB,3,3,3/19/24,8:00 AM,3901
320000009,EB,3,3,3/19/24,9:00 AM,3826
320000009,EB,3,3,3/19/24,10:00 AM,3371
320000009,EB,3,3,3/19/24,11:00 AM,3478
320000009,EB,3,3,3/19/24,12:00 PM,3714
320000009,EB,3,3,3/19/24,1:00 PM,3585
320000009,EB,3,3,3/19/24,2:00 PM,4077
320000009,EB,3,3,3/19/24,3:00 PM,4594
320000009,EB,3,3,3/19/24,4:00 PM,4275
320000009,EB,3,3,3/19/24,5:00 PM,4149
320000009,EB,3,3,3/19/24,6:00 PM,3770
320000009,EB,3,3,3/19/24,7:00 PM,2959
320000009,EB,3,3,3/19/24,8:00 PM,2255
320000009,EB,3,3,3/19/24,9:00 PM,1766
320000009,EB,3,3,3/19/24,10:00 PM,1274
320000009,EB,3,3,3/19/24,11:00 PM,809
320000009,EB,3,4,3/20/24,12:00 AM,520
320000009,EB,3,4,3/20/24,1:00 AM,350
320000009,EB,3,4,3/20/24,2:00 AM,306
320000009,EB,3,4,3/20/24,3:00 AM,456
320000009,EB,3,4,3/20/24,4:00 AM,661
320000009,EB,3,4,3/20/24,5:00 AM,1325
320000009,EB,3,4,3/20/24,6:00 AM,2683
320000009,EB,3,4,3/20/24,7:00 AM,3656
320000009,EB,3,4,3/20/24,8:00 AM,4099
320000009,EB,3,4,3/20/24,9:00 AM,3734
320000009,EB,3,4,3/20/24,10:00 AM,3587
320000009,EB,3,4,3/20/24,11:00 AM,3602
320000009,EB,3,4,3/20/24,12:00 PM,3687
320000009,EB,3,4,3/20/24,1:00 PM,3848
320000009,EB,3,4,3/20/24,2:00 PM,4088
320000009,EB,3,4,3/20/24,3:00 PM,4637
320000009,EB,3,4,3/20/24,4:00 PM,4473
320000009,EB,3,4,3/20/24,5:00 PM,4243
320000009,EB,3,4,3/20/24,6:00 PM,3782
320000009,EB,3,4,3/20/24,7:00 PM,3005
320000009,EB,3,4,3/20/24,8:00 PM,2437
320000009,EB,3,4,3/20/24,9:00 PM,1845
320000009,EB,3,4,3/20/24,10:00 PM,1138
320000009,EB,3,4,3/20/24,11:00 PM,805
320000009,EB,3,5,3/21/24,12:00 AM,658
320000009,EB,3,5,3/21/24,1:00 AM,388
320000009,EB,3,5,3/21/24,2:00 AM,337
320000009,EB,3,5,3/21/24,3:00 AM,482
320000009,EB,3,5,3/21/24,4:00 AM,698
320000009,EB,3,5,3/21/24,5:00 AM,1449
320000009,EB,3,5,3/21/24,6:00 AM,2971
320000009,EB,3,5,3/21/24,7:00 AM,4060
320000009,EB,3,5,3/21/24,8:00 AM,4343
320000009,EB,3,5,3/21/24,9:00 AM,3874
320000009,EB,3,5,3/21/24,10:00 AM,3478
320000009,EB,3,5,3/21/24,11:00 AM,3814
320000009,EB,3,5,3/21/24,12:00 PM,3939
320000009,EB,3,5,3/21/24,1:00 PM,3923
320000009,EB,3,5,3/21/24,2:00 PM,4349
320000009,EB,3,5,3/21/24,3:00 PM,4310
320000009,EB,3,5,3/21/24,4:00 PM,3856
320000009,EB,3,5,3/21/24,5:00 PM,3987
320000009,EB,3,5,3/21/24,6:00 PM,3930
320000009,EB,3,5,3/21/24,7:00 PM,3253
320000009,EB,3,5,3/21/24,8:00 PM,2655
320000009,EB,3,5,3/21/24,9:00 PM,1967
320000009,EB,3,5,3/21/24,10:00 PM,1441
320000009,EB,3,5,3/21/24,11:00 PM,944
320000009,EB,3,6,3/22/24,12:00 AM,586
320000009,EB,3,6,3/22/24,1:00 AM,405
320000009,EB,3,6,3/22/24,2:00 AM,393
320000009,EB,3,6,3/22/24,3:00 AM,505
320000009,EB,3,6,3/22/24,4:00 AM,740
320000009,EB,3,6,3/22/24,5:00 AM,1326
320000009,EB,3,6,3/22/24,6:00 AM,2434
320000009,EB,3,6,3/22/24,7:00 AM,3587
320000009,EB,3,6,3/22/24,8:00 AM,3679
320000009,EB,3,6,3/22/24,9:00 AM,3520
320000009,EB,3,6,3/22/24,10:00 AM,3633
320000009,EB,3,6,3/22/24,11:00 AM,3940
320000009,EB,3,6,3/22/24,12:00 PM,4330
320000009,EB,3,6,3/22/24,1:00 PM,4431
320000009,EB,3,6,3/22/24,2:00 PM,4708
320000009,EB,3,6,3/22/24,3:00 PM,4736
320000009,EB,3,6,3/22/24,4:00 PM,4165
320000009,EB,3,6,3/22/24,5:00 PM,4182
320000009,EB,3,6,3/22/24,6:00 PM,3872
320000009,EB,3,6,3/22/24,7:00 PM,3471
320000009,EB,3,6,3/22/24,8:00 PM,2780
320000009,EB,3,6,3/22/24,9:00 PM,2289
320000009,EB,3,6,3/22/24,10:00 PM,1796
320000009,EB,3,6,3/22/24,11:00 PM,1263
320000009,EB,3,7,3/23/24,12:00 AM,812
320000009,EB,3,7,3/23/24,1:00 AM,477
320000009,EB,3,7,3/23/24,2:00 AM,454
320000009,EB,3,7,3/23/24,3:00 AM,434
320000009,EB,3,7,3/23/24,4:00 AM,515
320000009,EB,3,7,3/23/24,5:00 AM,729
320000009,EB,3,7,3/23/24,6:00 AM,1149
320000009,EB,3,7,3/23/24,7:00 AM,1760
320000009,EB,3,7,3/23/24,8:00 AM,2637
320000009,EB,3,7,3/23/24,9:00 AM,3158
320000009,EB,3,7,3/23/24,10:00 AM,3480
320000009,EB,3,7,3/23/24,11:00 AM,4085
320000009,EB,3,7,3/23/24,12:00 PM,4197
320000009,EB,3,7,3/23/24,1:00 PM,4285
320000009,EB,3,7,3/23/24,2:00 PM,4508
320000009,EB,3,7,3/23/24,3:00 PM,4459
320000009,EB,3,7,3/23/24,4:00 PM,4637
320000009,EB,3,7,3/23/24,5:00 PM,4392
320000009,EB,3,7,3/23/24,6:00 PM,4048
320000009,EB,3,7,3/23/24,7:00 PM,3311
320000009,EB,3,7,3/23/24,8:00 PM,2849
320000009,EB,3,7,3/23/24,9:00 PM,2391
320000009,EB,3,7,3/23/24,10:00 PM,2015
320000009,EB,3,7,3/23/24,11:00 PM,1341
320000009,EB,3,1,3/24/24,12:00 AM,828
320000009,EB,3,1,3/24/24,1:00 AM,509
320000009,EB,3,1,3/24/24,2:00 AM,399
320000009,EB,3,1,3/24/24,3:00 AM,361
320000009,EB,3,1,3/24/24,4:00 AM,381
320000009,EB,3,1,3/24/24,5:00 AM,469
320000009,EB,3,1,3/24/24,6:00 AM,663
320000009,EB,3,1,3/24/24,7:00 AM,1063
320000009,EB,3,1,3/24/24,8:00 AM,1494
320000009,EB,3,1,3/24/24,9:00 AM,2193
320000009,EB,3,1,3/24/24,10:00 AM,2844
320000009,EB,3,1,3/24/24,11:00 AM,3258
320000009,EB,3,1,3/24/24,12:00 PM,4057
320000009,EB,3,1,3/24/24,1:00 PM,3448
320000009,EB,3,1,3/24/24,2:00 PM,4396
320000009,EB,3,1,3/24/24,3:00 PM,4436
320000009,EB,3,1,3/24/24,4:00 PM,3957
320000009,EB,3,1,3/24/24,5:00 PM,4137
320000009,EB,3,1,3/24/24,6:00 PM,3615
320000009,EB,3,1,3/24/24,7:00 PM,2796
320000009,EB,3,1,3/24/24,8:00 PM,2346
320000009,EB,3,1,3/24/24,9:00 PM,1896
320000009,EB,3,1,3/24/24,10:00 PM,1339
320000009,EB,3,1,3/24/24,11:00 PM,982
320000009,EB,3,2,3/25/24,12:00 AM,516
320000009,EB,3,2,3/25/24,1:00 AM,370
320000009,EB,3,2,3/25/24,2:00 AM,301
320000009,EB,3,2,3/25/24,3:00 AM,366
320000009,EB,3,2,3/25/24,4:00 AM,658
320000009,EB,3,2,3/25/24,5:00 AM,1335
320000009,EB,3,2,3/25/24,6:00 AM,2593
320000009,EB,3,2,3/25/24,7:00 AM,3410
320000009,EB,3,2,3/25/24,8:00 AM,3820
320000009,EB,3,2,3/25/24,9:00 AM,3535
320000009,EB,3,2,3/25/24,10:00 AM,3422
320000009,EB,3,2,3/25/24,11:00 AM,3610
320000009,EB,3,2,3/25/24,12:00 PM,3693
320000009,EB,3,2,3/25/24,1:00 PM,3767
320000009,EB,3,2,3/25/24,2:00 PM,4049
320000009,EB,3,2,3/25/24,3:00 PM,4463
320000009,EB,3,2,3/25/24,4:00 PM,4281
320000009,EB,3,2,3/25/24,5:00 PM,2317
320000009,EB,3,2,3/25/24,6:00 PM,3440
320000009,EB,3,2,3/25/24,7:00 PM,2767
320000009,EB,3,2,3/25/24,8:00 PM,2114
320000009,EB,3,2,3/25/24,9:00 PM,1564
320000009,EB,3,2,3/25/24,10:00 PM,1052
320000009,EB,3,2,3/25/24,11:00 PM,791
320000009,EB,3,3,3/26/24,12:00 AM,487
320000009,EB,3,3,3/26/24,1:00 AM,343
320000009,EB,3,3,3/26/24,2:00 AM,319
320000009,EB,3,3,3/26/24,3:00 AM,422
320000009,EB,3,3,3/26/24,4:00 AM,628
320000009,EB,3,3,3/26/24,5:00 AM,1300
320000009,EB,3,3,3/26/24,6:00 AM,2476
320000009,EB,3,3,3/26/24,7:00 AM,3062
320000009,EB,3,3,3/26/24,8:00 AM,3717
320000009,EB,3,3,3/26/24,9:00 AM,3127
320000009,EB,3,3,3/26/24,10:00 AM,3385
320000009,EB,3,3,3/26/24,11:00 AM,3374
320000009,EB,3,3,3/26/24,12:00 PM,3682
320000009,EB,3,3,3/26/24,1:00 PM,3795
320000009,EB,3,3,3/26/24,2:00 PM,3627
320000009,EB,3,3,3/26/24,3:00 PM,3939
320000009,EB,3,3,3/26/24,4:00 PM,4383
320000009,EB,3,3,3/26/24,5:00 PM,4335
320000009,EB,3,3,3/26/24,6:00 PM,3596
320000009,EB,3,3,3/26/24,7:00 PM,3044
320000009,EB,3,3,3/26/24,8:00 PM,2202
320000009,EB,3,3,3/26/24,9:00 PM,1747
320000009,EB,3,3,3/26/24,10:00 PM,1275
320000009,EB,3,3,3/26/24,11:00 PM,884
320000009,EB,3,4,3/27/24,12:00 AM,523
320000009,EB,3,4,3/27/24,1:00 AM,382
320000009,EB,3,4,3/27/24,2:00 AM,350
320000009,EB,3,4,3/27/24,3:00 AM,492
320000009,EB,3,4,3/27/24,4:00 AM,725
320000009,EB,3,4,3/27/24,5:00 AM,1370
320000009,EB,3,4,3/27/24,6:00 AM,2616
320000009,EB,3,4,3/27/24,7:00 AM,4127
320000009,EB,3,4,3/27/24,8:00 AM,4060
320000009,EB,3,4,3/27/24,9:00 AM,3518
320000009,EB,3,4,3/27/24,10:00 AM,3365
320000009,EB,3,4,3/27/24,11:00 AM,3841
320000009,EB,3,4,3/27/24,12:00 PM,3832
320000009,EB,3,4,3/27/24,1:00 PM,3695
320000009,EB,3,4,3/27/24,2:00 PM,3918
320000009,EB,3,4,3/27/24,3:00 PM,4113
320000009,EB,3,4,3/27/24,4:00 PM,4062
320000009,EB,3,4,3/27/24,5:00 PM,3251
320000009,EB,3,4,3/27/24,6:00 PM,3160
320000009,EB,3,4,3/27/24,7:00 PM,2863
320000009,EB,3,4,3/27/24,8:00 PM,2224
320000009,EB,3,4,3/27/24,9:00 PM,1770
320000009,EB,3,4,3/27/24,10:00 PM,1274
320000009,EB,3,4,3/27/24,11:00 PM,856
320000009,EB,3,5,3/28/24,12:00 AM,546
320000009,EB,3,5,3/28/24,1:00 AM,450
320000009,EB,3,5,3/28/24,2:00 AM,390
320000009,EB,3,5,3/28/24,3:00 AM,557
320000009,EB,3,5,3/28/24,4:00 AM,835
320000009,EB,3,5,3/28/24,5:00 AM,1427
320000009,EB,3,5,3/28/24,6:00 AM,2654
320000009,EB,3,5,3/28/24,7:00 AM,3852
320000009,EB,3,5,3/28/24,8:00 AM,3946
320000009,EB,3,5,3/28/24,9:00 AM,3563
320000009,EB,3,5,3/28/24,10:00 AM,3518
320000009,EB,3,5,3/28/24,11:00 AM,3614
320000009,EB,3,5,3/28/24,12:00 PM,3998
320000009,EB,3,5,3/28/24,1:00 PM,4178
320000009,EB,3,5,3/28/24,2:00 PM,4476
320000009,EB,3,5,3/28/24,3:00 PM,4687
320000009,EB,3,5,3/28/24,4:00 PM,4536
320000009,EB,3,5,3/28/24,5:00 PM,4664
320000009,EB,3,5,3/28/24,6:00 PM,4063
320000009,EB,3,5,3/28/24,7:00 PM,3460
320000009,EB,3,5,3/28/24,8:00 PM,2817
320000009,EB,3,5,3/28/24,9:00 PM,2093
320000009,EB,3,5,3/28/24,10:00 PM,1395
320000009,EB,3,5,3/28/24,11:00 PM,1115
320000009,EB,3,6,3/29/24,12:00 AM,724
320000009,EB,3,6,3/29/24,1:00 AM,492
320000009,EB,3,6,3/29/24,2:00 AM,389
320000009,EB,3,6,3/29/24,3:00 AM,501
320000009,EB,3,6,3/29/24,4:00 AM,772
320000009,EB,3,6,3/29/24,5:00 AM,1178
320000009,EB,3,6,3/29/24,6:00 AM,2001
320000009,EB,3,6,3/29/24,7:00 AM,2709
320000009,EB,3,6,3/29/24,8:00 AM,3038
320000009,EB,3,6,3/29/24,9:00 AM,3660
320000009,EB,3,6,3/29/24,10:00 AM,3967
320000009,EB,3,6,3/29/24,11:00 AM,4436
320000009,EB,3,6,3/29/24,12:00 PM,4671
320000009,EB,3,6,3/29/24,1:00 PM,4896
320000009,EB,3,6,3/29/24,2:00 PM,4751
320000009,EB,3,6,3/29/24,3:00 PM,4283
320000009,EB,3,6,3/29/24,4:00 PM,4674
320000009,EB,3,6,3/29/24,5:00 PM,4727
320000009,EB,3,6,3/29/24,6:00 PM,4444
320000009,EB,3,6,3/29/24,7:00 PM,3752
320000009,EB,3,6,3/29/24,8:00 PM,2867
320000009,EB,3,6,3/29/24,9:00 PM,2327
320000009,EB,3,6,3/29/24,10:00 PM,1719
320000009,EB,3,6,3/29/24,11:00 PM,1332
320000009,EB,3,7,3/30/24,12:00 AM,928
320000009,EB,3,7,3/30/24,1:00 AM,516
320000009,EB,3,7,3/30/24,2:00 AM,380
320000009,EB,3,7,3/30/24,3:00 AM,394
320000009,EB,3,7,3/30/24,4:00 AM,503
320000009,EB,3,7,3/30/24,5:00 AM,579
320000009,EB,3,7,3/30/24,6:00 AM,1009
320000009,EB,3,7,3/30/24,7:00 AM,1413
320000009,EB,3,7,3/30/24,8:00 AM,2013
320000009,EB,3,7,3/30/24,9:00 AM,2720
320000009,EB,3,7,3/30/24,10:00 AM,3418
320000009,EB,3,7,3/30/24,11:00 AM,3933
320000009,EB,3,7,3/30/24,12:00 PM,3942
320000009,EB,3,7,3/30/24,1:00 PM,4379
320000009,EB,3,7,3/30/24,2:00 PM,4644
320000009,EB,3,7,3/30/24,3:00 PM,4154
320000009,EB,3,7,3/30/24,4:00 PM,4314
320000009,EB,3,7,3/30/24,5:00 PM,4304
320000009,EB,3,7,3/30/24,6:00 PM,3971
320000009,EB,3,7,3/30/24,7:00 PM,3416
320000009,EB,3,7,3/30/24,8:00 PM,2894
320000009,EB,3,7,3/30/24,9:00 PM,2315
320000009,EB,3,7,3/30/24,10:00 PM,1819
320000009,EB,3,7,3/30/24,11:00 PM,1226
320000009,EB,3,1,3/31/24,12:00 AM,904
320000009,EB,3,1,3/31/24,1:00 AM,553
320000009,EB,3,1,3/31/24,2:00 AM,374
320000009,EB,3,1,3/31/24,3:00 AM,353
320000009,EB,3,1,3/31/24,4:00 AM,410
320000009,EB,3,1,3/31/24,5:00 AM,474
320000009,EB,3,1,3/31/24,6:00 AM,644
320000009,EB,3,1,3/31/24,7:00 AM,976
320000009,EB,3,1,3/31/24,8:00 AM,1556
320000009,EB,3,1,3/31/24,9:00 AM,2416
320000009,EB,3,1,3/31/24,10:00 AM,2929
320000009,EB,3,1,3/31/24,11:00 AM,3414
320000009,EB,3,1,3/31/24,12:00 PM,4101
320000009,EB,3,1,3/31/24,1:00 PM,4345
320000009,EB,3,1,3/31/24,2:00 PM,4420
320000009,EB,3,1,3/31/24,3:00 PM,3873
320000009,EB,3,1,3/31/24,4:00 PM,4300
320000009,EB,3,1,3/31/24,5:00 PM,4019
320000009,EB,3,1,3/31/24,6:00 PM,3876
320000009,EB,3,1,3/31/24,7:00 PM,3405
320000009,EB,3,1,3/31/24,8:00 PM,3309
320000009,EB,3,1,3/31/24,9:00 PM,2622
320000009,EB,3,1,3/31/24,10:00 PM,1869
320000009,EB,3,1,3/31/24,11:00 PM,1175
320000009,EB,4,2,4/1/24,12:00 AM,708
320000009,EB,4,2,4/1/24,1:00 AM,385
320000009,EB,4,2,4/1/24,2:00 AM,323
320000009,EB,4,2,4/1/24,3:00 AM,462
320000009,EB,4,2,4/1/24,4:00 AM,702
320000009,EB,4,2,4/1/24,5:00 AM,1516
320000009,EB,4,2,4/1/24,6:00 AM,2912
320000009,EB,4,2,4/1/24,7:00 AM,3904
320000009,EB,4,2,4/1/24,8:00 AM,3896
320000009,EB,4,2,4/1/24,9:00 AM,3442
320000009,EB,4,2,4/1/24,10:00 AM,3538
320000009,EB,4,2,4/1/24,11:00 AM,3872
320000009,EB,4,2,4/1/24,12:00 PM,4146
320000009,EB,4,2,4/1/24,1:00 PM,4200
320000009,EB,4,2,4/1/24,2:00 PM,4409
320000009,EB,4,2,4/1/24,3:00 PM,4536
320000009,EB,4,2,4/1/24,4:00 PM,4582
320000009,EB,4,2,4/1/24,5:00 PM,4516
320000009,EB,4,2,4/1/24,6:00 PM,3529
320000009,EB,4,2,4/1/24,7:00 PM,2961
320000009,EB,4,2,4/1/24,8:00 PM,2230
320000009,EB,4,2,4/1/24,9:00 PM,1747
320000009,EB,4,2,4/1/24,10:00 PM,1264
320000009,EB,4,2,4/1/24,11:00 PM,854
320000009,EB,4,3,4/2/24,12:00 AM,483
320000009,EB,4,3,4/2/24,1:00 AM,361
320000009,EB,4,3,4/2/24,2:00 AM,349
320000009,EB,4,3,4/2/24,3:00 AM,442
320000009,EB,4,3,4/2/24,4:00 AM,783
320000009,EB,4,3,4/2/24,5:00 AM,1494
320000009,EB,4,3,4/2/24,6:00 AM,2680
320000009,EB,4,3,4/2/24,7:00 AM,4386
320000009,EB,4,3,4/2/24,8:00 AM,4154
320000009,EB,4,3,4/2/24,9:00 AM,3314
320000009,EB,4,3,4/2/24,10:00 AM,3464
320000009,EB,4,3,4/2/24,11:00 AM,3502
320000009,EB,4,3,4/2/24,12:00 PM,3686
320000009,EB,4,3,4/2/24,1:00 PM,3851
320000009,EB,4,3,4/2/24,2:00 PM,4067
320000009,EB,4,3,4/2/24,3:00 PM,4383
320000009,EB,4,3,4/2/24,4:00 PM,4610
320000009,EB,4,3,4/2/24,5:00 PM,4351
320000009,EB,4,3,4/2/24,6:00 PM,3623
320000009,EB,4,3,4/2/24,7:00 PM,2945
320000009,EB,4,3,4/2/24,8:00 PM,2281
320000009,EB,4,3,4/2/24,9:00 PM,1679
320000009,EB,4,3,4/2/24,10:00 PM,1142
320000009,EB,4,3,4/2/24,11:00 PM,820
320000009,EB,4,4,4/3/24,12:00 AM,497
320000009,EB,4,4,4/3/24,1:00 AM,384
320000009,EB,4,4,4/3/24,2:00 AM,343
320000009,EB,4,4,4/3/24,3:00 AM,454
320000009,EB,4,4,4/3/24,4:00 AM,667
320000009,EB,4,4,4/3/24,5:00 AM,1337
320000009,EB,4,4,4/3/24,6:00 AM,3033
320000009,EB,4,4,4/3/24,7:00 AM,4201
320000009,EB,4,4,4/3/24,8:00 AM,4223
320000009,EB,4,4,4/3/24,9:00 AM,3583
320000009,EB,4,4,4/3/24,10:00 AM,3395
320000009,EB,4,4,4/3/24,11:00 AM,3487
320000009,EB,4,4,4/3/24,12:00 PM,3745
320000009,EB,4,4,4/3/24,1:00 PM,3770
320000009,EB,4,4,4/3/24,2:00 PM,3986
320000009,EB,4,4,4/3/24,3:00 PM,4382
320000009,EB,4,4,4/3/24,4:00 PM,4386
320000009,EB,4,4,4/3/24,5:00 PM,4341
320000009,EB,4,4,4/3/24,6:00 PM,3547
320000009,EB,4,4,4/3/24,7:00 PM,3067
320000009,EB,4,4,4/3/24,8:00 PM,2342
320000009,EB,4,4,4/3/24,9:00 PM,1732
320000009,EB,4,4,4/3/24,10:00 PM,1224
320000009,EB,4,4,4/3/24,11:00 PM,752
320000009,EB,4,5,4/4/24,12:00 AM,556
320000009,EB,4,5,4/4/24,1:00 AM,355
320000009,EB,4,5,4/4/24,2:00 AM,397
320000009,EB,4,5,4/4/24,3:00 AM,463
320000009,EB,4,5,4/4/24,4:00 AM,714
320000009,EB,4,5,4/4/24,5:00 AM,1352
320000009,EB,4,5,4/4/24,6:00 AM,2833
320000009,EB,4,5,4/4/24,7:00 AM,3958
320000009,EB,4,5,4/4/24,8:00 AM,4021
320000009,EB,4,5,4/4/24,9:00 AM,3599
320000009,EB,4,5,4/4/24,10:00 AM,3545
320000009,EB,4,5,4/4/24,11:00 AM,3791
320000009,EB,4,5,4/4/24,12:00 PM,4091
320000009,EB,4,5,4/4/24,1:00 PM,4056
320000009,EB,4,5,4/4/24,2:00 PM,4353
320000009,EB,4,5,4/4/24,3:00 PM,4705
